ServerId,ChargerId,Length,MessageType,SequenceNumber,DataLength,DeviceStatus_type,DeviceStatus,AccessId_type,AccessId,ChargerNumber_type,ChargerNumber,RegDt,Send,msgId
00,D88039EC48E0,000E,15,3C,0A,01,02,09,4119724800,33,0378,2021-08-23 13:32:45,R,314830981
00,D88039EC48E0,000E,15,40,0A,01,07,09,4119724800,33,0378,2021-08-23 13:37:13,R,314833555
00,D88039EC48E0,000E,15,41,0A,01,0A,09,4119724800,33,0378,2021-08-23 13:37:19,R,314833622
00,D88039EC48E0,000E,15,43,0A,01,0A,09,4119724800,33,0378,2021-08-23 13:47:20,R,314839409
00,D88039EC48E0,000E,15,44,0A,01,0A,09,4119724800,33,0378,2021-08-23 13:57:21,R,314845166
00,D88039EC48E0,000E,15,45,0A,01,0A,09,4119724800,33,0378,2021-08-23 14:07:22,R,314850892
00,D88039EC48E0,000E,15,46,0A,01,0A,09,4119724800,33,0378,2021-08-23 14:17:22,R,314856623
00,D88039EC48E0,000E,15,47,0A,01,0A,09,4119724800,33,0378,2021-08-23 14:27:23,R,314862394
00,D88039EC48E0,000E,15,48,0A,01,0A,09,4119724800,33,0378,2021-08-23 14:37:24,R,314868152
00,D88039EC48E0,000E,15,49,0A,01,0A,09,4119724800,33,0378,2021-08-23 14:47:24,R,314874002
00,D88039EC48E0,000E,15,4A,0A,01,0A,09,4119724800,33,0378,2021-08-23 14:57:25,R,314879801
00,D88039EC48E0,000E,15,4B,0A,01,0A,09,4119724800,33,0378,2021-08-23 15:07:26,R,314885585
00,D88039EC48E0,000E,15,4C,0A,01,0A,09,4119724800,33,0378,2021-08-23 15:17:26,R,314891381
00,D88039EC48E0,000E,15,4D,0A,01,0A,09,4119724800,33,0378,2021-08-23 15:27:27,R,314897180
00,D88039EC48E0,000E,15,4E,0A,01,0A,09,4119724800,33,0378,2021-08-23 15:37:28,R,314902942
00,D88039EC48E0,000E,15,4F,0A,01,0B,09,4119724800,33,0378,2021-08-23 15:42:59,R,314906155
00,D88039EC48E0,000E,15,50,0A,01,0B,09,4119724800,33,0378,2021-08-23 15:43:45,R,314906597
00,D88039EC48E0,000E,15,51,0A,01,0A,09,4119724800,33,0378,2021-08-23 15:44:04,R,314906797
00,D88039EC48E0,000E,15,52,0A,01,0B,09,4119724800,33,0378,2021-08-23 15:44:10,R,314906875
00,D88039EC48E0,000E,15,53,0A,01,0B,09,4119724800,33,0378,2021-08-23 15:44:55,R,314907299
00,D88039EC48E0,000E,15,54,0A,01,0A,09,4119724800,33,0378,2021-08-23 15:45:08,R,314907390
00,D88039EC48E0,000E,15,55,0A,01,0B,09,4119724800,33,0378,2021-08-23 15:45:11,R,314907430
00,D88039EC48E0,000E,15,57,0A,01,0B,09,4119724800,33,0378,2021-08-23 15:45:56,R,314907845
00,D88039EC48E0,000E,15,58,0A,01,1C,09,4119724800,33,0378,2021-08-23 15:46:13,R,314908009
00,D88039EC48E0,000E,15,59,0A,01,02,09,1217331968,33,0378,2021-08-23 15:46:39,R,314908273
00,D88039EC48E0,000E,15,5D,0A,01,02,09,1217331968,33,0378,2021-08-23 15:47:25,R,314908718
00,D88039EC48E0,000E,15,65,0A,01,02,09,1217331968,33,0378,2021-08-23 15:52:26,R,314911645
00,D88039EC48E0,000E,15,72,0A,01,02,09,1217331968,33,0378,2021-08-23 16:02:27,R,314917483
00,D88039EC48E0,000E,15,7D,0A,01,02,09,1217331968,33,0378,2021-08-23 16:12:28,R,314923285
00,D88039EC48E0,000E,15,7F,0A,01,07,09,1217331968,33,0378,2021-08-23 16:13:11,R,314923709
00,D88039EC48E0,000E,15,80,0A,01,0A,09,1217331968,33,0378,2021-08-23 16:13:14,R,314923751
00,D88039EC48E0,000E,15,82,0A,01,0A,09,1217331968,33,0378,2021-08-23 16:23:14,R,314929557
00,D88039EC48E0,000E,15,83,0A,01,0B,09,1217331968,33,0378,2021-08-23 16:30:22,R,314933684
00,D88039EC48E0,000E,15,85,0A,01,1C,09,1217331968,33,0378,2021-08-23 16:30:50,R,314933905
00,D88039EC48E0,000E,15,86,0A,01,02,09,1703871232,33,0378,2021-08-23 16:31:14,R,314934125
00,D88039EC48E0,000E,15,88,0A,01,0A,09,1703871232,33,0378,2021-08-23 16:31:24,R,314934229
00,D88039EC48E0,000E,15,89,0A,01,0B,09,1703871232,33,0378,2021-08-23 16:32:15,R,314934740
00,D88039EC48E0,000E,15,8B,0A,01,1C,09,1703871232,33,0378,2021-08-23 16:32:33,R,314934939
00,D88039EC48E0,000E,15,8C,0A,01,02,09,1737425664,33,0378,2021-08-23 16:32:57,R,314935187
00,D88039EC48E0,000E,15,90,0A,01,02,09,1737425664,33,0378,2021-08-23 16:33:43,R,314935631
00,D88039EC48E0,000E,15,97,0A,01,02,09,1737425664,33,0378,2021-08-23 16:38:44,R,314938602
00,D88039EC48E0,000E,15,A3,0A,01,02,09,1737425664,33,0378,2021-08-23 16:48:45,R,314944466
00,D88039EC48E0,000E,15,AB,0A,01,02,09,1737425664,33,0378,2021-08-23 16:58:46,R,314950347
00,D88039EC48E0,000E,15,B2,0A,01,02,09,1737425664,33,0378,2021-08-23 17:08:47,R,314956164
00,D88039EC48E0,000E,15,B9,0A,01,02,09,1737425664,33,0378,2021-08-23 17:18:48,R,314962090
00,D88039EC48E0,000E,15,BD,0A,01,02,09,1737425664,33,0378,2021-08-23 17:28:49,R,314967937
00,D88039EC48E0,000E,15,C2,0A,01,02,09,1737425664,33,0378,2021-08-23 17:38:50,R,314973971
00,D88039EC48E0,000E,15,C6,0A,01,07,09,1737425664,33,0378,2021-08-23 17:44:32,R,314977292
00,D88039EC48E0,000E,15,C7,0A,01,07,09,1737425664,33,0378,2021-08-23 17:45:14,R,314977689
00,D88039EC48E0,000E,15,C8,0A,01,07,09,1737425664,33,0378,2021-08-23 17:50:15,R,314980760
00,D88039EC48E0,000E,15,C9,0A,01,0A,09,1737425664,33,0378,2021-08-23 17:53:09,R,314982507
00,D88039EC48E0,000E,15,CA,0A,01,1C,09,1737425664,33,0378,2021-08-23 17:53:52,R,314982885
00,D88039EC48E0,000E,15,CB,0A,01,02,09,3247375104,33,0378,2021-08-23 17:54:19,R,314983186
00,D88039EC48E0,000E,15,CF,0A,01,02,09,3247375104,33,0378,2021-08-23 17:55:04,R,314983594
00,D88039EC48E0,000E,15,D5,0A,01,07,09,3247375104,33,0378,2021-08-23 17:58:26,R,314985690
00,D88039EC48E0,000E,15,D6,0A,01,0A,09,3247375104,33,0378,2021-08-23 17:58:29,R,314985727
00,D88039EC48E0,000E,15,D7,0A,01,0A,09,3247375104,33,0378,2021-08-23 18:08:30,R,314991654
00,D88039EC48E0,000E,15,D8,0A,01,0A,09,3247375104,33,0378,2021-08-23 18:18:30,R,314997742
00,D88039EC48E0,000E,15,D9,0A,01,0A,09,3247375104,33,0378,2021-08-23 18:28:31,R,315003717
00,D88039EC48E0,000E,15,DA,0A,01,0A,09,3247375104,33,0378,2021-08-23 18:38:32,R,315009790
00,D88039EC48E0,000E,15,DB,0A,01,0A,09,3247375104,33,0378,2021-08-23 18:48:33,R,315015878
00,D88039EC48E0,000E,15,DC,0A,01,0A,09,3247375104,33,0378,2021-08-23 18:58:34,R,315022011
00,D88039EC48E0,000E,15,DD,0A,01,0A,09,3247375104,33,0378,2021-08-23 19:08:34,R,315028072
00,D88039EC48E0,000E,15,DE,0A,01,0B,09,3247375104,33,0378,2021-08-23 19:13:54,R,315031292
00,D88039EC48E0,000E,15,E0,0A,01,1C,09,3247375104,33,0378,2021-08-23 19:14:21,R,315031597
00,D88039EC48E0,000E,15,E1,0A,01,02,09,1016070912,33,0378,2021-08-23 19:14:45,R,315031841
00,D88039EC48E0,000E,15,E4,0A,01,02,09,1016070912,33,0378,2021-08-23 19:15:31,R,315032288
00,D88039EC48E0,000E,15,ED,0A,01,02,09,1016070912,33,0378,2021-08-23 19:20:32,R,315035466
00,D88039EC48E0,000E,15,FB,0A,01,02,09,1016070912,33,0378,2021-08-23 19:30:33,R,315041613
00,D88039EC48E0,000E,15,07,0A,01,02,09,1016070912,33,0378,2021-08-23 19:40:34,R,315047926
00,D88039EC48E0,000E,15,0F,0A,01,07,09,1016070912,33,0378,2021-08-23 19:49:54,R,315053634
00,D88039EC48E0,000E,15,10,0A,01,0A,09,1016070912,33,0378,2021-08-23 19:49:56,R,315053652
00,D88039EC48E0,000E,15,11,0A,01,0A,09,1016070912,33,0378,2021-08-23 19:59:55,R,315059735
00,D88039EC48E0,000E,15,12,0A,01,0A,09,1016070912,33,0378,2021-08-23 20:09:56,R,315065936
00,D88039EC48E0,000E,15,13,0A,01,0A,09,1016070912,33,0378,2021-08-23 20:19:57,R,315072132
00,D88039EC48E0,000E,15,14,0A,01,0A,09,1016070912,33,0378,2021-08-23 20:29:58,R,315078234
00,D88039EC48E0,000E,15,15,0A,01,0A,09,1016070912,33,0378,2021-08-23 20:39:58,R,315084290
00,D88039EC48E0,000E,15,16,0A,01,0A,09,1016070912,33,0378,2021-08-23 20:49:59,R,315090465
00,D88039EC48E0,000E,15,17,0A,01,0A,09,1016070912,33,0378,2021-08-23 21:00:00,R,315096680
00,D88039EC48E0,000E,15,18,0A,01,0A,09,1016070912,33,0378,2021-08-23 21:10:01,R,315102851
00,D88039EC48E0,000E,15,19,0A,01,0A,09,1016070912,33,0378,2021-08-23 21:20:02,R,315109063
00,D88039EC48E0,000E,15,1A,0A,01,0A,09,1016070912,33,0378,2021-08-23 21:30:02,R,315115359
00,D88039EC48E0,000E,15,1B,0A,01,0A,09,1016070912,33,0378,2021-08-23 21:40:03,R,315121607
00,D88039EC48E0,000E,15,1C,0A,01,0A,09,1016070912,33,0378,2021-08-23 21:50:04,R,315127854
00,D88039EC48E0,000E,15,1D,0A,01,0A,09,1016070912,33,0378,2021-08-23 22:00:05,R,315134094
00,D88039EC48E0,000E,15,1E,0A,01,0A,09,1016070912,33,0378,2021-08-23 22:10:05,R,315140291
00,D88039EC48E0,000E,15,1F,0A,01,0A,09,1016070912,33,0378,2021-08-23 22:20:06,R,315146508
00,D88039EC48E0,000E,15,20,0A,01,0A,09,1016070912,33,0378,2021-08-23 22:30:07,R,315152735
00,D88039EC48E0,000E,15,21,0A,01,0A,09,1016070912,33,0378,2021-08-23 22:40:08,R,315158924
00,D88039EC48E0,000E,15,22,0A,01,0A,09,1016070912,33,0378,2021-08-23 22:50:09,R,315165034
00,D88039EC48E0,000E,15,23,0A,01,0A,09,1016070912,33,0378,2021-08-23 23:00:09,R,315171262
00,D88039EC48E0,000E,15,24,0A,01,0A,09,1016070912,33,0378,2021-08-23 23:10:10,R,315177525
00,D88039EC48E0,000E,15,25,0A,01,0A,09,1016070912,33,0378,2021-08-23 23:20:11,R,315183731
00,D88039EC48E0,000E,15,26,0A,01,0A,09,1016070912,33,0378,2021-08-23 23:30:12,R,315189905
00,D88039EC48E0,000E,15,27,0A,01,0A,09,1016070912,33,0378,2021-08-23 23:40:13,R,315195996
00,D88039EC48E0,000E,15,28,0A,01,0A,09,1016070912,33,0378,2021-08-23 23:50:13,R,315202181
00,D88039EC48E0,000E,15,29,0A,01,0A,09,1016070912,33,0378,2021-08-24 00:00:14,R,315208282
00,D88039EC48E0,000E,15,2A,0A,01,0A,09,1016070912,33,0378,2021-08-24 00:10:15,R,315214437
00,D88039EC48E0,000E,15,2B,0A,01,0A,09,1016070912,33,0378,2021-08-24 00:20:16,R,315220491
00,D88039EC48E0,000E,15,2C,0A,01,0A,09,1016070912,33,0378,2021-08-24 00:30:17,R,315226588
00,D88039EC48E0,000E,15,2D,0A,01,0A,09,1016070912,33,0378,2021-08-24 00:40:17,R,315232722
00,D88039EC48E0,000E,15,2E,0A,01,0A,09,1016070912,33,0378,2021-08-24 00:50:18,R,315238784
00,D88039EC48E0,000E,15,2F,0A,01,0A,09,1016070912,33,0378,2021-08-24 01:00:19,R,315244797
00,D88039EC48E0,000E,15,30,0A,01,0A,09,1016070912,33,0378,2021-08-24 01:10:20,R,315250809
00,D88039EC48E0,000E,15,31,0A,01,0A,09,1016070912,33,0378,2021-08-24 01:20:21,R,315256822
00,D88039EC48E0,000E,15,32,0A,01,0A,09,1016070912,33,0378,2021-08-24 01:30:21,R,315262774
00,D88039EC48E0,000E,15,33,0A,01,0A,09,1016070912,33,0378,2021-08-24 01:40:22,R,315268739
00,D88039EC48E0,000E,15,34,0A,01,0A,09,1016070912,33,0378,2021-08-24 01:50:23,R,315274632
00,D88039EC48E0,000E,15,35,0A,01,0A,09,1016070912,33,0378,2021-08-24 02:00:24,R,315280492
00,D88039EC48E0,000E,15,36,0A,01,0A,09,1016070912,33,0378,2021-08-24 02:10:25,R,315286355
00,D88039EC48E0,000E,15,37,0A,01,0A,09,1016070912,33,0378,2021-08-24 02:20:25,R,315292283
00,D88039EC48E0,000E,15,38,0A,01,0A,09,1016070912,33,0378,2021-08-24 02:30:26,R,315298178
00,D88039EC48E0,000E,15,39,0A,01,0A,09,1016070912,33,0378,2021-08-24 02:40:27,R,315303971
00,D88039EC48E0,000E,15,3A,0A,01,0A,09,1016070912,33,0378,2021-08-24 02:50:28,R,315309787
00,D88039EC48E0,000E,15,3B,0A,01,0A,09,1016070912,33,0378,2021-08-24 03:00:28,R,315315603
00,D88039EC48E0,000E,15,3C,0A,01,05,09,1016070912,33,0378,2021-08-24 03:02:14,R,315316658
00,D88039EC48E0,000E,15,3D,0A,01,0A,09,1016070912,33,0378,2021-08-24 03:02:18,R,315316700
00,D88039EC48E0,000E,15,3E,0A,01,0A,09,1016070912,33,0378,2021-08-24 03:12:19,R,315322591
00,D88039EC48E0,000E,15,3F,0A,01,0A,09,1016070912,33,0378,2021-08-24 03:22:19,R,315328383
00,D88039EC48E0,000E,15,40,0A,01,0A,09,1016070912,33,0378,2021-08-24 03:32:20,R,315334206
00,D88039EC48E0,000E,15,41,0A,01,0A,09,1016070912,33,0378,2021-08-24 03:42:21,R,315339987
00,D88039EC48E0,000E,15,42,0A,01,0A,09,1016070912,33,0378,2021-08-24 03:52:22,R,315345740
00,D88039EC48E0,000E,15,43,0A,01,0A,09,1016070912,33,0378,2021-08-24 04:02:23,R,315351484
00,D88039EC48E0,000E,15,44,0A,01,0A,09,1016070912,33,0378,2021-08-24 04:12:23,R,315357189
00,D88039EC48E0,000E,15,45,0A,01,0A,09,1016070912,33,0378,2021-08-24 04:22:24,R,315362862
00,D88039EC48E0,000E,15,46,0A,01,0A,09,1016070912,33,0378,2021-08-24 04:32:25,R,315368543
00,D88039EC48E0,000E,15,47,0A,01,0A,09,1016070912,33,0378,2021-08-24 04:42:26,R,315374192
00,D88039EC48E0,000E,15,48,0A,01,0A,09,1016070912,33,0378,2021-08-24 04:52:26,R,315379926
00,D88039EC48E0,000E,15,49,0A,01,0A,09,1016070912,33,0378,2021-08-24 05:02:27,R,315385674
00,D88039EC48E0,000E,15,4A,0A,01,0A,09,1016070912,33,0378,2021-08-24 05:12:28,R,315391361
00,D88039EC48E0,000E,15,4B,0A,01,0A,09,1016070912,33,0378,2021-08-24 05:22:29,R,315396994
00,D88039EC48E0,000E,15,4C,0A,01,0A,09,1016070912,33,0378,2021-08-24 05:32:30,R,315402628
00,D88039EC48E0,000E,15,4D,0A,01,0A,09,1016070912,33,0378,2021-08-24 05:42:31,R,315408274
00,D88039EC48E0,000E,15,4E,0A,01,0A,09,1016070912,33,0378,2021-08-24 05:52:31,R,315413982
00,D88039EC48E0,000E,15,4F,0A,01,0A,09,1016070912,33,0378,2021-08-24 06:02:32,R,315419627
00,D88039EC48E0,000E,15,50,0A,01,0A,09,1016070912,33,0378,2021-08-24 06:12:33,R,315425294
00,D88039EC48E0,000E,15,51,0A,01,0A,09,1016070912,33,0378,2021-08-24 06:22:34,R,315430963
00,D88039EC48E0,000E,15,52,0A,01,0A,09,1016070912,33,0378,2021-08-24 06:32:34,R,315436606
00,D88039EC48E0,000E,15,53,0A,01,0A,09,1016070912,33,0378,2021-08-24 06:42:35,R,315442317
00,D88039EC48E0,000E,15,54,0A,01,0A,09,1016070912,33,0378,2021-08-24 06:52:36,R,315448013
00,D88039EC48E0,000E,15,55,0A,01,0A,09,1016070912,33,0378,2021-08-24 07:02:39,R,315453757
00,D88039EC48E0,000E,15,56,0A,01,0A,09,1016070912,33,0378,2021-08-24 07:12:38,R,315459440
00,D88039EC48E0,000E,15,57,0A,01,0A,09,1016070912,33,0378,2021-08-24 07:22:38,R,315465186
00,D88039EC48E0,000E,15,58,0A,01,0B,09,1016070912,33,0378,2021-08-24 07:28:16,R,315468387
00,D88039EC48E0,000E,15,5A,0A,01,1C,09,1016070912,33,0378,2021-08-24 07:28:47,R,315468703
00,D88039EC48E0,000E,15,5B,0A,01,02,09,2593194752,33,0378,2021-08-24 07:29:12,R,315468933
00,D88039EC48E0,000E,15,5E,0A,01,02,09,2593194752,33,0378,2021-08-24 07:29:57,R,315469349
00,D88039EC48E0,000E,15,65,0A,01,02,09,2593194752,33,0378,2021-08-24 07:34:58,R,315472293
00,D88039EC48E0,000E,15,6C,0A,01,07,09,2593194752,33,0378,2021-08-24 07:40:51,R,315475609
00,D88039EC48E0,000E,15,6D,0A,01,0A,09,2593194752,33,0378,2021-08-24 07:40:55,R,315475645
00,D88039EC48E0,000E,15,6E,0A,01,0A,09,2593194752,33,0378,2021-08-24 07:50:56,R,315481417
00,D88039EC48E0,000E,15,6F,0A,01,0A,09,2593194752,33,0378,2021-08-24 08:00:56,R,315487197
00,D88039EC48E0,000E,15,70,0A,01,1C,09,2593194752,33,0378,2021-08-24 08:07:44,R,315491147
00,D88039EC48E0,000E,15,71,0A,01,02,09,2895184640,33,0378,2021-08-24 08:08:10,R,315491404
00,D88039EC48E0,000E,15,74,0A,01,02,09,2895184640,33,0378,2021-08-24 08:08:56,R,315491872
00,D88039EC48E0,000E,15,7B,0A,01,02,09,2895184640,33,0378,2021-08-24 08:13:57,R,315494778
00,D88039EC48E0,000E,15,87,0A,01,02,09,2895184640,33,0378,2021-08-24 08:23:58,R,315500649
00,D88039EC48E0,000E,15,90,0A,01,02,09,2895184640,33,0378,2021-08-24 08:33:59,R,315506487
00,D88039EC48E0,000E,15,97,0A,01,02,09,2895184640,33,0378,2021-08-24 08:44:00,R,315512255
00,D88039EC48E0,000E,15,9E,0A,01,02,09,2895184640,33,0378,2021-08-24 08:54:00,R,315518048
00,D88039EC48E0,000E,15,A3,0A,01,02,09,2895184640,33,0378,2021-08-24 09:04:00,R,315523895
00,D88039EC48E0,000E,15,A8,0A,01,07,09,2895184640,33,0378,2021-08-24 09:10:53,R,315527857
00,D88039EC48E0,000E,15,A9,0A,01,0A,09,2895184640,33,0378,2021-08-24 09:10:55,R,315527872
00,D88039EC48E0,000E,15,AA,0A,01,0A,09,2895184640,33,0378,2021-08-24 09:20:55,R,315533726
00,D88039EC48E0,000E,15,AB,0A,01,0A,09,2895184640,33,0378,2021-08-24 09:30:56,R,315539570
00,D88039EC48E0,000E,15,AC,0A,01,0A,09,2895184640,33,0378,2021-08-24 09:40:57,R,315545465
00,D88039EC48E0,000E,15,AD,0A,01,0A,09,2895184640,33,0378,2021-08-24 09:50:58,R,315551306
00,D88039EC48E0,000E,15,AE,0A,01,0A,09,2895184640,33,0378,2021-08-24 10:00:58,R,315557127
00,D88039EC48E0,000E,15,AF,0A,01,0A,09,2895184640,33,0378,2021-08-24 10:10:59,R,315562947
00,D88039EC48E0,000E,15,B0,0A,01,0A,09,2895184640,33,0378,2021-08-24 10:21:00,R,315568746
00,D88039EC48E0,000E,15,B1,0A,01,0A,09,2895184640,33,0378,2021-08-24 10:31:01,R,315574595
00,D88039EC48E0,000E,15,B2,0A,01,0A,09,2895184640,33,0378,2021-08-24 10:41:02,R,315580355
00,D88039EC48E0,000E,15,B3,0A,01,0A,09,2895184640,33,0378,2021-08-24 10:51:02,R,315586193
00,D88039EC48E0,000E,15,B4,0A,01,0A,09,2895184640,33,0378,2021-08-24 11:01:03,R,315592174
00,D88039EC48E0,000E,15,B5,0A,01,0A,09,2895184640,33,0378,2021-08-24 11:11:04,R,315598049
00,D88039EC48E0,000E,15,B6,0A,01,0A,09,2895184640,33,0378,2021-08-24 11:21:05,R,315603867
00,D88039EC48E0,000E,15,B7,0A,01,0A,09,2895184640,33,0378,2021-08-24 11:31:06,R,315609689
00,D88039EC48E0,000E,15,B8,0A,01,0A,09,2895184640,33,0378,2021-08-24 11:41:07,R,315615481
00,D88039EC48E0,000E,15,B9,0A,01,0A,09,2895184640,33,0378,2021-08-24 11:51:07,R,315621266
00,D88039EC48E0,000E,15,BA,0A,01,0A,09,2895184640,33,0378,2021-08-24 12:01:08,R,315627033
00,D88039EC48E0,000E,15,BB,0A,01,0A,09,2895184640,33,0378,2021-08-24 12:11:09,R,315632842
00,D88039EC48E0,000E,15,BC,0A,01,0A,09,2895184640,33,0378,2021-08-24 12:21:10,R,315638688
00,D88039EC48E0,000E,15,BD,0A,01,0A,09,2895184640,33,0378,2021-08-24 12:31:11,R,315644479
00,D88039EC48E0,000E,15,BE,0A,01,0A,09,2895184640,33,0378,2021-08-24 12:41:11,R,315650248
00,D88039EC48E0,000E,15,BF,0A,01,0A,09,2895184640,33,0378,2021-08-24 12:51:12,R,315656039
00,D88039EC48E0,000E,15,C0,0A,01,0B,09,2895184640,33,0378,2021-08-24 12:57:45,R,315659883
00,D88039EC48E0,000E,15,C2,0A,01,0A,09,2895184640,33,0378,2021-08-24 12:58:27,R,315660298
00,D88039EC48E0,000E,15,C3,0A,01,0B,09,2895184640,33,0378,2021-08-24 12:58:39,R,315660432
00,D88039EC48E0,000E,15,C5,0A,01,1C,09,2895184640,33,0378,2021-08-24 12:59:17,R,315660813
00,D88039EC48E0,000E,15,C6,0A,01,02,09,1066533632,33,0378,2021-08-24 12:59:44,R,315661073
00,D88039EC48E0,000E,15,CA,0A,01,02,09,1066533632,33,0378,2021-08-24 13:00:30,R,315661563
00,D88039EC48E0,000E,15,CF,0A,01,02,09,1066533632,33,0378,2021-08-24 13:05:30,R,315664501
00,D88039EC48E0,000E,15,D7,0A,01,02,09,1066533632,33,0378,2021-08-24 13:15:31,R,315670389
00,D88039EC48E0,000E,15,DD,0A,01,02,09,1066533632,33,0378,2021-08-24 13:25:32,R,315676236
00,D88039EC48E0,000E,15,E3,0A,01,02,09,1066533632,33,0378,2021-08-24 13:35:33,R,315682057
